Verb Conjugation A1 Italian
вы вернулись домой (tornare a casa);Voi tornaste a casa.;Passato Remoto
они вернулись домой (tornare a casa);Loro tornarono a casa.;Passato Remoto
я вернулся домой (tornare a casa);Io sono tornato a casa.;Passato Prossimo
ты вернулся домой (tornare a casa);Tu sei tornato a casa.;Passato Prossimo
он вернулся домой (tornare a casa);Lui è tornato a casa.;Passato Prossimo
она вернулась домой (tornare a casa);Lei è tornata a casa.;Passato Prossimo
мы вернулись домой (tornare a casa);Noi siamo tornati a casa.;Passato Prossimo
вы вернулись домой (tornare a casa);Voi siete tornati a casa.;Passato Prossimo
они вернулись домой (tornare a casa);Loro sono tornati a casa.;Passato Prossimo
я уже вернулся домой (tornare a casa);Io ero tornato a casa.;Trapassato Prossimo
ты уже вернулся домой (tornare a casa);Tu eri tornato a casa.;Trapassato Prossimo
он уже вернулся домой (tornare a casa);Lui era tornato a casa.;Trapassato Prossimo
она уже вернулась домой (tornare a casa);Lei era tornata a casa.;Trapassato Prossimo
мы уже вернулись домой (tornare a casa);Noi eravamo tornati a casa.;Trapassato Prossimo
вы уже вернулись домой (tornare a casa);Voi eravate tornati a casa.;Trapassato Prossimo
они уже вернулись домой (tornare a casa);Loro erano tornati a casa.;Trapassato Prossimo
я вернусь домой (tornare a casa);Io tornerò a casa.;Futuro Semplice
ты вернешься домой (tornare a casa);Tu tornerai a casa.;Futuro Semplice
он вернется домой (tornare a casa);Lui tornerà a casa.;Futuro Semplice
она вернется домой (tornare a casa);Lei tornerà a casa.;Futuro Semplice
мы вернемся домой (tornare a casa);Noi torneremo a casa.;Futuro Semplice
вы вернетесь домой (tornare a casa);Voi tornerete a casa.;Futuro Semplice
они вернутся домой (tornare a casa);Loro torneranno a casa.;Futuro Semplice
я уже вернусь домой (tornare a casa);Io sarò tornato a casa.;Futuro Anteriore
ты уже вернешься домой (tornare a casa);Tu sarai tornato a casa.;Futuro Anteriore
он уже вернется домой (tornare a casa);Lui sarà tornato a casa.;Futuro Anteriore
она уже вернется домой (tornare a casa);Lei sarà tornata a casa.;Futuro Anteriore
мы уже вернемся домой (tornare a casa);Noi saremo tornati a casa.;Futuro Anteriore
вы уже вернетесь домой (tornare a casa);Voi sarete tornati a casa.;Futuro Anteriore
они уже вернутся домой (tornare a casa);Loro saranno tornati a casa.;Futuro Anteriore
я бы вернулся домой (tornare a casa);Io tornerei a casa.;Condizionale Presente
ты бы вернулся домой (tornare a casa);Tu torneresti a casa.;Condizionale Presente
он бы вернулся домой (tornare a casa);Lui tornerebbe a casa.;Condizionale Presente
она бы вернулась домой (tornare a casa);Lei tornerebbe a casa.;Condizionale Presente
мы бы вернулись домой (tornare a casa);Noi torneremmo a casa.;Condizionale Presente
вы бы вернулись домой (tornare a casa);Voi tornereste a casa.;Condizionale Presente
они бы вернулись домой (tornare a casa);Loro tornerebbero a casa.;Condizionale Presente
я бы вернулся домой (tornare a casa);Io sarei tornato a casa.;Condizionale Passato
ты бы вернулся домой (tornare a casa);Tu saresti tornato a casa.;Condizionale Passato
он бы вернулся домой (tornare a casa);Lui sarebbe tornato a casa.;Condizionale Passato
она бы вернулась домой (tornare a casa);Lei sarebbe tornata a casa.;Condizionale Passato
мы бы вернулись домой (tornare a casa);Noi saremmo tornati a casa.;Condizionale Passato
вы бы вернулись домой (tornare a casa);Voi sareste tornati a casa.;Condizionale Passato
они бы вернулись домой (tornare a casa);Loro sarebbero tornati a casa.;Condizionale Passato
она хочет, чтобы я вернулся домой (tornare a casa);Lei vuole che io torni a casa.;Congiuntivo Presente
он надеется, что ты вернешься домой (tornare a casa);Lui spera che tu torni a casa.;Congiuntivo Presente
я думаю, что он вернется домой (tornare a casa);Io penso che lui torni a casa.;Congiuntivo Presente
мы верим, что она вернется домой (tornare a casa);Noi crediamo che lei torni a casa.;Congiuntivo Presente
вы думаете, что мы вернемся домой (tornare a casa);Voi pensate che noi torniamo a casa.;Congiuntivo Presente
они хотят, чтобы вы вернулись домой (tornare a casa);Loro vogliono che voi torniate a casa.;Congiuntivo Presente
я верю, что они вернутся домой (tornare a casa);Io credo che loro tornino a casa.;Congiuntivo Presente
она хотела, чтобы я вернулся домой (tornare a casa);Lei voleva che io tornassi a casa.;Congiuntivo Imperfetto
он хотел, чтобы ты вернулся домой (tornare a casa);Lui voleva che tu tornassi a casa.;Congiuntivo Imperfetto
я думал, что он вернется домой (tornare a casa);Io pensavo che lui tornasse a casa.;Congiuntivo Imperfetto
мы надеялись, что она вернется домой (tornare a casa);Noi speravamo che lei tornasse a casa.;Congiuntivo Imperfetto
они верили, что мы вернемся домой (tornare a casa);Loro credevano che noi tornassimo a casa.;Congiuntivo Imperfetto
я боялся, что вы вернетесь домой (tornare a casa);Io temevo che voi tornaste a casa.;Congiuntivo Imperfetto
она хотела, чтобы они вернулись домой (tornare a casa);Lei voleva che loro tornassero a casa.;Congiuntivo Imperfetto
он думает, что я уже вернулся домой (tornare a casa);Lui pensa che io sia tornato a casa.;Congiuntivo Passato
она надеется, что ты уже вернулся домой (tornare a casa);Lei spera che tu sia tornato a casa.;Congiuntivo Passato
я верю, что он уже вернулся домой (tornare a casa);Io credo che lui sia tornato a casa.;Congiuntivo Passato
мы сомневаемся, что она уже вернулась домой (tornare a casa);Noi dubitiamo che lei sia tornata a casa.;Congiuntivo Passato
ты думаешь, что мы уже вернулись домой (tornare a casa);Tu pensi che noi siamo tornati a casa.;Congiuntivo Passato
они верят, что вы уже вернулись домой (tornare a casa);Loro credono che voi siate tornati a casa.;Congiuntivo Passato
я полагаю, что они уже вернулись домой (tornare a casa);Io suppongo che loro siano tornati a casa.;Congiuntivo Passato
я прошу (просить) услугу (un favore);Io chiedo un favore.;Presente
ты просишь (просить) услугу (un favore);Tu chiedi un favore.;Presente
он просит (просить) услугу (un favore);Lui chiede un favore.;Presente
она просит (просить) услугу (un favore);Lei chiede un favore.;Presente
мы просим (просить) услугу (un favore);Noi chiediamo un favore.;Presente
вы просите (просить) услугу (un favore);Voi chiedete un favore.;Presente
они просят (просить) услугу (un favore);Loro chiedono un favore.;Presente
я просил услугу (chiedere un favore);Io chiedevo un favore.;Imperfetto
ты просил услугу (chiedere un favore);Tu chiedevi un favore.;Imperfetto
он просил услугу (chiedere un favore);Lui chiedeva un favore.;Imperfetto
она просила услугу (chiedere un favore);Lei chiedeva un favore.;Imperfetto
мы просили услугу (chiedere un favore);Noi chiedevamo un favore.;Imperfetto
вы просили услугу (chiedere un favore);Voi chiedevate un favore.;Imperfetto
они просили услугу (chiedere un favore);Loro chiedevano un favore.;Imperfetto
я попросил (chiedere) услугу (un favore);Io chiesi un favore.;Passato Remoto
ты попросил (chiedere) услугу (un favore);Tu chiedesti un favore.;Passato Remoto
он попросил (chiedere) услугу (un favore);Lui chiese un favore.;Passato Remoto
она попросила (chiedere) услугу (un favore);Lei chiese un favore.;Passato Remoto
мы попросили (chiedere) услугу (un favore);Noi chiedemmo un favore.;Passato Remoto
вы попросили (chiedere) услугу (un favore);Voi chiedeste un favore.;Passato Remoto
они попросили (chiedere) услугу (un favore);Loro chiesero un favore.;Passato Remoto
я попросил о (chiedere un favore) услуге;Io ho chiesto un favore.;Passato Prossimo
ты попросил о (chiedere un favore) услуге;Tu hai chiesto un favore.;Passato Prossimo
он попросил о (chiedere un favore) услуге;Lui ha chiesto un favore.;Passato Prossimo
она попросила о (chiedere un favore) услуге;Lei ha chiesto un favore.;Passato Prossimo
мы попросили о (chiedere un favore) услуге;Noi abbiamo chiesto un favore.;Passato Prossimo
вы попросили о (chiedere un favore) услуге;Voi avete chiesto un favore.;Passato Prossimo
они попросили о (chiedere un favore) услуге;Loro hanno chiesto un favore.;Passato Prossimo
я уже попросил услугу (chiedere un favore);Io avevo chiesto un favore.;Trapassato Prossimo
ты уже попросил услугу (chiedere un favore);Tu avevi chiesto un favore.;Trapassato Prossimo
он уже попросил услугу (chiedere un favore);Lui aveva chiesto un favore.;Trapassato Prossimo
она уже попросила услугу (chiedere un favore);Lei aveva chiesto un favore.;Trapassato Prossimo
мы уже попросили услугу (chiedere un favore);Noi avevamo chiesto un favore.;Trapassato Prossimo
вы уже попросили услугу (chiedere un favore);Voi avevate chiesto un favore.;Trapassato Prossimo
они уже попросили услугу (chiedere un favore);Loro avevano chiesto un favore.;Trapassato Prossimo
я попрошу о (chiedere un favore) услуге;Io chiederò un favore.;Futuro Semplice
ты попросишь о (chiedere un favore) услуге;Tu chiederai un favore.;Futuro Semplice
он попросит о (chiedere un favore) услуге;Lui chiederà un favore.;Futuro Semplice
она попросит о (chiedere un favore) услуге;Lei chiederà un favore.;Futuro Semplice
мы попросим о (chiedere un favore) услуге;Noi chiederemo un favore.;Futuro Semplice
вы попросите о (chiedere un favore) услуге;Voi chiederete un favore.;Futuro Semplice
они попросят о (chiedere un favore) услуге;Loro chiederanno un favore.;Futuro Semplice
я успею попросить о помощи (chiedere un favore);Io avrò chiesto un favore.;Futuro Anteriore
ты успеешь попросить о помощи (chiedere un favore);Tu avrai chiesto un favore.;Futuro Anteriore
он успеет попросить о помощи (chiedere un favore);Lui avrà chiesto un favore.;Futuro Anteriore
она успеет попросить о помощи (chiedere un favore);Lei avrà chiesto un favore.;Futuro Anteriore
мы успеем попросить о помощи (chiedere un favore);Noi avremo chiesto un favore.;Futuro Anteriore
вы успеете попросить о помощи (chiedere un favore);Voi avrete chiesto un favore.;Futuro Anteriore
они успеют попросить о помощи (chiedere un favore);Loro avranno chiesto un favore.;Futuro Anteriore
я бы попросил о favors (chiedere un favore);Io chiederei un favore.;Condizionale Presente
ты бы попросил о favors (chiedere un favore);Tu chiederesti un favore.;Condizionale Presente
он бы попросил о favors (chiedere un favore);Lui chiederebbe un favore.;Condizionale Presente
она бы попросила о favors (chiedere un favore);Lei chiederebbe un favore.;Condizionale Presente
мы бы попросили о favors (chiedere un favore);Noi chiederemmo un favore.;Condizionale Presente
вы бы попросили о favors (chiedere un favore);Voi chiedereste un favore.;Condizionale Presente
они бы попросили о favors (chiedere un favore);Loro chiederebbero un favore.;Condizionale Presente
я бы попросил услугу (chiedere un favore);Io avrei chiesto un favore.;Condizionale Passato
ты бы попросил услугу (chiedere un favore);Tu avresti chiesto un favore.;Condizionale Passato
он бы попросил услугу (chiedere un favore);Lui avrebbe chiesto un favore.;Condizionale Passato
она бы попросила услугу (chiedere un favore);Lei avrebbe chiesto un favore.;Condizionale Passato
мы бы попросили услугу (chiedere un favore);Noi avremmo chiesto un favore.;Condizionale Passato
вы бы попросили услугу (chiedere un favore);Voi avreste chiesto un favore.;Condizionale Passato
они бы попросили услугу (chiedere un favore);Loro avrebbero chiesto un favore.;Condizionale Passato
он хочет, чтобы я попросил о любезности (chiedere un favore);Lui vuole che io chieda un favore.;Congiuntivo Presente
она хочет, чтобы ты попросил о любезности (chiedere un favore);Lei vuole che tu chieda un favore.;Congiuntivo Presente
я думаю, что он попросит о любезности (chiedere un favore);Io penso che lui chieda un favore.;Congiuntivo Presente
мы надеемся, что она попросит о любезности (chiedere un favore);Noi speriamo che lei chieda un favore.;Congiuntivo Presente
ты думаешь, что мы попросим о любезности (chiedere un favore);Tu pensi che noi chiediamo un favore.;Congiuntivo Presente
я верю, что вы попросите о любезности (chiedere un favore);Io credo che voi chiediate un favore.;Congiuntivo Presente
он думает, что они попросят о любезности (chiedere un favore);Lui pensa che loro chiedano un favore.;Congiuntivo Presente
он хотел, чтобы я попросил о любезности (chiedere un favore);Lui voleva che io chiedessi un favore.;Congiuntivo Imperfetto
она хотела, чтобы ты попросил о любезности (chiedere un favore);Lei voleva che tu chiedessi un favore.;Congiuntivo Imperfetto
я думал, что он попросит о любезности (chiedere un favore);Io pensavo che lui chiedesse un favore.;Congiuntivo Imperfetto
мы верили, что она попросит о любезности (chiedere un favore);Noi credevamo che lei chiedesse un favore.;Congiuntivo Imperfetto
они надеялись, что мы попросим о любезности (chiedere un favore);Loro speravano che noi chiedessimo un favore.;Congiuntivo Imperfetto
я боялся, что вы попросите о любезности (chiedere un favore);Io temevo che voi chiedeste un favore.;Congiuntivo Imperfetto
он хотел, чтобы они попросили о любезности (chiedere un favore);Lui voleva che loro chiedessero un favore.;Congiuntivo Imperfetto
он думает, что я уже попросил о любезности (chiedere un favore);Lui pensa che io abbia chiesto un favore.;Congiuntivo Passato
она надеется, что ты уже попросил о любезности (chiedere un favore);Lei spera che tu abbia chiesto un favore.;Congiuntivo Passato
я верю, что он уже попросил о любезности (chiedere un favore);Io credo che lui abbia chiesto un favore.;Congiuntivo Passato
мы сомневаемся, что она уже попросила о любезности (chiedere un favore);Noi dubitiamo che lei abbia chiesto un favore.;Congiuntivo Passato
ты думаешь, что мы уже попросили о любезности (chiedere un favore);Tu pensi che noi abbiamo chiesto un favore.;Congiuntivo Passato
я полагаю, что вы уже попросили о любезности (chiedere un favore);Io suppongo che voi abbiate chiesto un favore.;Congiuntivo Passato
она верит, что они уже попросили о любезности (chiedere un favore);Lei crede che loro abbiano chiesto un favore.;Congiuntivo Passato
я заканчиваю задание (finire il compito);Io finisco il compito.;Presente
ты заканчиваешь задание (finire il compito);Tu finisci il compito.;Presente
он заканчивает задание (finire il compito);Lui finisce il compito.;Presente
она заканчивает задание (finire il compito);Lei finisce il compito.;Presente
мы заканчиваем задание (finire il compito);Noi finiamo il compito.;Presente
вы заканчиваете задание (finire il compito);Voi finite il compito.;Presente
они заканчивают задание (finire il compito);Loro finiscono il compito.;Presente
я заканчивал задание (finire il compito);Io finivo il compito.;Imperfetto
ты заканчивал задание (finire il compito);Tu finivi il compito.;Imperfetto
он заканчивал задание (finire il compito);Lui finiva il compito.;Imperfetto
она заканчивала задание (finire il compito);Lei finiva il compito.;Imperfetto
мы заканчивали задание (finire il compito);Noi finivamo il compito.;Imperfetto
вы заканчивали задание (finire il compito);Voi finivate il compito.;Imperfetto
они заканчивали задание (finire il compito);Loro finivano il compito.;Imperfetto
я закончил задание (finire il compito);Io finii il compito.;Passato Remoto
ты закончил задание (finire il compito);Tu finisti il compito.;Passato Remoto
он закончил задание (finire il compito);Lui finì il compito.;Passato Remoto
она закончила задание (finire il compito);Lei finì il compito.;Passato Remoto
мы закончили задание (finire il compito);Noi finimmo il compito.;Passato Remoto
вы закончили задание (finire il compito);Voi finiste il compito.;Passato Remoto
они закончили задание (finire il compito);Loro finirono il compito.;Passato Remoto
я закончил задание (finire il compito);Io ho finito il compito.;Passato Prossimo
ты закончил задание (finire il compito);Tu hai finito il compito.;Passato Prossimo
он закончил задание (finire il compito);Lui ha finito il compito.;Passato Prossimo
она закончила задание (finire il compito);Lei ha finito il compito.;Passato Prossimo
мы закончили задание (finire il compito);Noi abbiamo finito il compito.;Passato Prossimo
вы закончили задание (finire il compito);Voi avete finito il compito.;Passato Prossimo
они закончили задание (finire il compito);Loro hanno finito il compito.;Passato Prossimo
я уже сделал задание (finire il compito);Io avevo finito il compito.;Trapassato Prossimo
ты уже сделал задание (finire il compito);Tu avevi finito il compito.;Trapassato Prossimo
он уже сделал задание (finire il compito);Lui aveva finito il compito.;Trapassato Prossimo
она уже сделала задание (finire il compito);Lei aveva finito il compito.;Trapassato Prossimo
мы уже сделали задание (finire il compito);Noi avevamo finito il compito.;Trapassato Prossimo
вы уже сделали задание (finire il compito);Voi avevate finito il compito.;Trapassato Prossimo
они уже сделали задание (finire il compito);Loro avevano finito il compito.;Trapassato Prossimo
я закончу задание (finire il compito);Io finirò il compito.;Futuro Semplice
ты закончишь задание (finire il compito);Tu finirai il compito.;Futuro Semplice
он закончит задание (finire il compito);Lui finirà il compito.;Futuro Semplice
она закончит задание (finire il compito);Lei finirà il compito.;Futuro Semplice
мы закончим задание (finire il compito);Noi finiremo il compito.;Futuro Semplice
вы закончите задание (finire il compito);Voi finirete il compito.;Futuro Semplice
они закончат задание (finire il compito);Loro finiranno il compito.;Futuro Semplice
я уже успею сделать задание (finire il compito);Io avrò finito il compito.;Futuro Anteriore
ты уже успеешь сделать задание (finire il compito);Tu avrai finito il compito.;Futuro Anteriore
он уже успеет сделать задание (finire il compito);Lui avrà finito il compito.;Futuro Anteriore
она уже успеет сделать задание (finire il compito);Lei avrà finito il compito.;Futuro Anteriore
мы уже успеем сделать задание (finire il compito);Noi avremo finito il compito.;Futuro Anteriore
вы уже успеете сделать задание (finire il compito);Voi avrete finito il compito.;Futuro Anteriore
они уже успеют сделать задание (finire il compito);Loro avranno finito il compito.;Futuro Anteriore
я бы закончил задание (finire il compito);Io finirei il compito.;Condizionale Presente
ты бы закончил задание (finire il compito);Tu finiresti il compito.;Condizionale Presente
он бы закончил задание (finire il compito);Lui finirebbe il compito.;Condizionale Presente
она бы закончила задание (finire il compito);Lei finirebbe il compito.;Condizionale Presente
мы бы закончили задание (finire il compito);Noi finiremmo il compito.;Condizionale Presente
вы бы закончили задание (finire il compito);Voi finireste il compito.;Condizionale Presente
они бы закончили задание (finire il compito);Loro finirebbero il compito.;Condizionale Presente
я бы закончил задание (finire il compito);Io avrei finito il compito.;Condizionale Passato
ты бы закончил задание (finire il compito);Tu avresti finito il compito.;Condizionale Passato
он бы закончил задание (finire il compito);Lui avrebbe finito il compito.;Condizionale Passato
она бы закончила задание (finire il compito);Lei avrebbe finito il compito.;Condizionale Passato
мы бы закончили задание (finire il compito);Noi avremmo finito il compito.;Condizionale Passato
вы бы закончили задание (finire il compito);Voi avreste finito il compito.;Condizionale Passato
они бы закончили задание (finire il compito);Loro avrebbero finito il compito.;Condizionale Passato
она хочет, чтобы я закончил задание (finire il compito);Lei vuole che io finisca il compito.;Congiuntivo Presente
он хочет, чтобы ты закончил задание (finire il compito);Lui vuole che tu finisca il compito.;Congiuntivo Presente
я думаю, что он закончит задание (finire il compito);Io penso che lui finisca il compito.;Congiuntivo Presente
мы думаем, что она закончит задание (finire il compito);Noi pensiamo che lei finisca il compito.;Congiuntivo Presente
ты надеешься, что мы закончим задание (finire il compito);Tu speri che noi finiamo il compito.;Congiuntivo Presente
я верю, что вы закончите задание (finire il compito);Io credo che voi finiate il compito.;Congiuntivo Presente
он верит, что они закончат задание (finire il compito);Lui crede che loro finiscano il compito.;Congiuntivo Presente
она хотела, чтобы я закончил задание (finire il compito);Lei voleva che io finissi il compito.;Congiuntivo Imperfetto
он хотел, чтобы ты закончил задание (finire il compito);Lui voleva che tu finissi il compito.;Congiuntivo Imperfetto
я думал, что он закончит задание (finire il compito);Io pensavo che lui finisse il compito.;Congiuntivo Imperfetto
мы надеялись, что она закончит задание (finire il compito);Noi speravamo che lei finisse il compito.;Congiuntivo Imperfetto
они верили, что мы закончим задание (finire il compito);Loro credevano che noi finissimo il compito.;Congiuntivo Imperfetto
я боялся, что вы закончите задание (finire il compito);Io temevo che voi finiste il compito.;Congiuntivo Imperfetto
она хотела, чтобы они закончили задание (finire il compito);Lei voleva che loro finissero il compito.;Congiuntivo Imperfetto
он думает, что я уже сделал задание (finire il compito);Lui pensa che io abbia finito il compito.;Congiuntivo Passato
она надеется, что ты уже сделал задание (finire il compito);Lei spera che tu abbia finito il compito.;Congiuntivo Passato
я верю, что он уже сделал задание (finire il compito);Io credo che lui abbia finito il compito.;Congiuntivo Passato
мы сомневаемся, что она уже сделала задание (finire il compito);Noi dubitiamo che lei abbia finito il compito.;Congiuntivo Passato
ты думаешь, что мы уже сделали задание (finire il compito);Tu pensi che noi abbiamo finito il compito.;Congiuntivo Passato
он предполагает, что вы уже сделали задание (finire il compito);Lui suppone che voi abbiate finito il compito.;Congiuntivo Passato
я верю, что они уже сделали задание (finire il compito);Io credo che loro abbiano finito il compito.;Congiuntivo Passato
я прохожу пылесос (passare l'aspirapolvere);Io passo l'aspirapolvere.;Presente
ты проходишь пылесос (passare l'aspirapolvere);Tu passi l'aspirapolvere.;Presente
он проходит пылесос (passare l'aspirapolvere);Lui passa l'aspirapolvere.;Presente
она проходит пылесос (passare l'aspirapolvere);Lei passa l'aspirapolvere.;Presente
мы проходим пылесос (passare l'aspirapolvere);Noi passiamo l'aspirapolvere.;Presente
вы проходите пылесос (passare l'aspirapolvere);Voi passate l'aspirapolvere.;Presente
они проходят пылесос (passare l'aspirapolvere);Loro passano l'aspirapolvere.;Presente
я пылесосил (passare l'aspirapolvere);Io passavo l'aspirapolvere.;Imperfetto
ты пылесосил (passare l'aspirapolvere);Tu passavi l'aspirapolvere.;Imperfetto
он пылесосил (passare l'aspirapolvere);Lui passava l'aspirapolvere.;Imperfetto
она пылесосила (passare l'aspirapolvere);Lei passava l'aspirapolvere.;Imperfetto
мы пылесосили (passare l'aspirapolvere);Noi passavamo l'aspirapolvere.;Imperfetto
вы пылесосили (passare l'aspirapolvere);Voi passavate l'aspirapolvere.;Imperfetto
они пылесосили (passare l'aspirapolvere);Loro passavano l'aspirapolvere.;Imperfetto
я пропылесосил (passare l'aspirapolvere);Io passai l'aspirapolvere.;Passato Remoto
ты пропылесосил (passare l'aspirapolvere);Tu passasti l'aspirapolvere.;Passato Remoto
он пропылесосил (passare l'aspirapolvere);Lui passò l'aspirapolvere.;Passato Remoto
она пропылесосила (passare l'aspirapolvere);Lei passò l'aspirapolvere.;Passato Remoto
мы пропылесосили (passare l'aspirapolvere);Noi passammo l'aspirapolvere.;Passato Remoto
вы пропылесосили (passare l'aspirapolvere);Voi passaste l'aspirapolvere.;Passato Remoto
они пропылесосили (passare l'aspirapolvere);Loro passarono l'aspirapolvere.;Passato Remoto
я пропылесосил (passare l'aspirapolvere);Io ho passato l'aspirapolvere.;Passato Prossimo
ты пропылесосил (passare l'aspirapolvere);Tu hai passato l'aspirapolvere.;Passato Prossimo
он пропылесосил (passare l'aspirapolvere);Lui ha passato l'aspirapolvere.;Passato Prossimo
она пропылесосила (passare l'aspirapolvere);Lei ha passato l'aspirapolvere.;Passato Prossimo
мы пропылесосили (passare l'aspirapolvere);Noi abbiamo passato l'aspirapolvere.;Passato Prossimo
вы пропылесосили (passare l'aspirapolvere);Voi avete passato l'aspirapolvere.;Passato Prossimo
они пропылесосили (passare l'aspirapolvere);Loro hanno passato l'aspirapolvere.;Passato Prossimo
я уже пропылесосил (passare l'aspirapolvere);Io avevo passato l'aspirapolvere.;Trapassato Prossimo
ты уже пропылесосил (passare l'aspirapolvere);Tu avevi passato l'aspirapolvere.;Trapassato Prossimo
он уже пропылесосил (passare l'aspirapolvere);Lui aveva passato l'aspirapolvere.;Trapassato Prossimo
она уже пропылесосила (passare l'aspirapolvere);Lei aveva passato l'aspirapolvere.;Trapassato Prossimo
мы уже пропылесосили (passare l'aspirapolvere);Noi avevamo passato l'aspirapolvere.;Trapassato Prossimo
вы уже пропылесосили (passare l'aspirapolvere);Voi avevate passato l'aspirapolvere.;Trapassato Prossimo
они уже пропылесосили (passare l'aspirapolvere);Loro avevano passato l'aspirapolvere.;Trapassato Prossimo
я пройдусь пылесосом (passare l'aspirapolvere);Io passerò l'aspirapolvere.;Futuro Semplice
ты пройдешься пылесосом (passare l'aspirapolvere);Tu passerai l'aspirapolvere.;Futuro Semplice
он пройдется пылесосом (passare l'aspirapolvere);Lui passerà l'aspirapolvere.;Futuro Semplice
она пройдется пылесосом (passare l'aspirapolvere);Lei passerà l'aspirapolvere.;Futuro Semplice
мы пройдемся пылесосом (passare l'aspirapolvere);Noi passeremo l'aspirapolvere.;Futuro Semplice
вы пройдетесь пылесосом (passare l'aspirapolvere);Voi passerete l'aspirapolvere.;Futuro Semplice
они пройдутся пылесосом (passare l'aspirapolvere);Loro passeranno l'aspirapolvere.;Futuro Semplice
к тому времени я уже проживу год (passare un anno);Io sarò passato un anno.;Futuro Anteriore
к тому времени ты уже проживешь год (passare un anno);Tu sarai passato un anno.;Futuro Anteriore
к тому времени он уже проживет год (passare un anno);Lui sarà passato un anno.;Futuro Anteriore
к тому времени она уже проживет год (passare un anno);Lei sarà passata un anno.;Futuro Anteriore
к тому времени мы уже проживем год (passare un anno);Noi saremo passati un anno.;Futuro Anteriore
к тому времени вы уже проживете год (passare un anno);Voi sarete passati un anno.;Futuro Anteriore
к тому времени они уже проживут год (passare un anno);Loro saranno passati un anno.;Futuro Anteriore
я бы пропылесосил (passare l'aspirapolvere);Io passerei l'aspirapolvere.;Condizionale Presente
ты бы пропылесосил (passare l'aspirapolvere);Tu passeresti l'aspirapolvere.;Condizionale Presente
он бы пропылесосил (passare l'aspirapolvere);Lui passerebbe l'aspirapolvere.;Condizionale Presente
она бы пропылесосила (passare l'aspirapolvere);Lei passerebbe l'aspirapolvere.;Condizionale Presente
мы бы пропылесосили (passare l'aspirapolvere);Noi passeremmo l'aspirapolvere.;Condizionale Presente
вы бы пропылесосили (passare l'aspirapolvere);Voi passereste l'aspirapolvere.;Condizionale Presente
они бы пропылесосили (passare l'aspirapolvere);Loro passerebbero l'aspirapolvere.;Condizionale Presente
я бы пропылесосил (passare l'aspirapolvere);Io avrei passato l'aspirapolvere.;Condizionale Passato
ты бы пропылесосил (passare l'aspirapolvere);Tu avresti passato l'aspirapolvere.;Condizionale Passato
он бы пропылесосил (passare l'aspirapolvere);Lui avrebbe passato l'aspirapolvere.;Condizionale Passato
она бы пропылесосила (passare l'aspirapolvere);Lei avrebbe passato l'aspirapolvere.;Condizionale Passato
мы бы пропылесосили (passare l'aspirapolvere);Noi avremmo passato l'aspirapolvere.;Condizionale Passato
вы бы пропылесосили (passare l'aspirapolvere);Voi avreste passato l'aspirapolvere.;Condizionale Passato
они бы пропылесосили (passare l'aspirapolvere);Loro avrebbero passato l'aspirapolvere.;Condizionale Passato
она хочет, чтобы я пропылесосил (passare l'aspirapolvere);Lei vuole che io passi l'aspirapolvere.;Congiuntivo Presente
он хочет, чтобы ты пропылесосил (passare l'aspirapolvere);Lui vuole che tu passi l'aspirapolvere.;Congiuntivo Presente
я думаю, что он пропылесосит (passare l'aspirapolvere);Io penso che lui passi l'aspirapolvere.;Congiuntivo Presente
я думаю, что она пропылесосит (passare l'aspirapolvere);Io penso che lei passi l'aspirapolvere.;Congiuntivo Presente
он хочет, чтобы мы пропылесосили (passare l'aspirapolvere);Lui vuole che noi passiamo l'aspirapolvere.;Congiuntivo Presente
я думаю, что вы пропылесосите (passare l'aspirapolvere);Io penso che voi passiate l'aspirapolvere.;Congiuntivo Presente
я думаю, что они пропылесосят (passare l'aspirapolvere);Io penso che loro passino l'aspirapolvere.;Congiuntivo Presente
она хотела, чтобы я пропылесосил (passare l'aspirapolvere);Lei voleva che io passassi l'aspirapolvere.;Congiuntivo Imperfetto
он хотел, чтобы ты пропылесосил (passare l'aspirapolvere);Lui voleva che tu passassi l'aspirapolvere.;Congiuntivo Imperfetto
я думал, что он пропылесосит (passare l'aspirapolvere);Io pensavo che lui passasse l'aspirapolvere.;Congiuntivo Imperfetto
мы надеялись, что она пропылесосит (passare l'aspirapolvere);Noi speravamo che lei passasse l'aspirapolvere.;Congiuntivo Imperfetto
они хотели, чтобы мы пропылесосили (passare l'aspirapolvere);Loro volevano che noi passassimo l'aspirapolvere.;Congiuntivo Imperfetto
я верил, что вы пропылесосите (passare l'aspirapolvere);Io credevo che voi passaste l'aspirapolvere.;Congiuntivo Imperfetto
он боялся, что они пропылесосят (passare l'aspirapolvere);Lui temeva che loro passassero l'aspirapolvere.;Congiuntivo Imperfetto
он думает, что я уже прошел год (passare un anno);Lui pensa che io sia passato un anno.;Congiuntivo Passato
она надеется, что ты уже прошел год (passare un anno);Lei spera che tu sia passato un anno.;Congiuntivo Passato
я думаю, что он уже прошел год (passare un anno);Io credo che lui sia passato un anno.;Congiuntivo Passato
мы думаем, что она уже прошла год (passare un anno);Noi pensiamo che lei sia passata un anno.;Congiuntivo Passato
ты думаешь, что мы уже прошли год (passare un anno);Tu credi che noi siamo passati un anno.;Congiuntivo Passato
он надеется, что вы уже прошли год (passare un anno);Lui spera che voi siate passati un anno.;Congiuntivo Passato
